"","par","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat","treatment"
"438","z[26]",1.98373174546041,0.00574705054375765,0.513254898898581,1.1073384967987,1.61856126935324,1.94226541137382,2.29677431979819,3.11207220631132,7975.83522706249,1.00028816933998,5
"439","z[27]",-0.54756682596455,0.00538409855477162,0.726861792838109,-2.14795207196417,-1.00374464531884,-0.471259878308726,-0.0234571509129455,0.685196523836524,18225.4256531009,0.999951640306558,5
"440","z[28]",0.502743479623826,0.00377328924116595,0.432196955921578,-0.316989235634576,0.220416707917075,0.494552294520487,0.770407555312262,1.39253888480368,13119.6791083145,1.00031761303664,5
"441","z[29]",-0.550694616213074,0.0054120218355688,0.724659814745099,-2.13268620008643,-1.0129206487132,-0.477520074943735,-0.0229541394800704,0.654898191550379,17928.7196800794,0.999890018140763,5
"442","z[30]",-0.546369277029297,0.00515345308039659,0.72329590238155,-2.12414947309515,-1.00628129075477,-0.467711540814747,-0.0248517640615781,0.662172639151589,19698.59978427,0.999906022156871,5
"443","z[31]",-0.526818273542853,0.00533081215546702,0.731210744013745,-2.14015775822631,-0.976529779002983,-0.461011721312128,-0.0123147137281004,0.72545344463802,18814.7464220674,1.00001455453972,5
"444","z[32]",0.815045135307724,0.00426999333443973,0.431251893768135,0.0748935273482155,0.528404330741506,0.778295884772569,1.0582516121929,1.78483106926061,10200.1753155973,1.00049520431086,5
"445","z[33]",-0.549064758942425,0.00523181676604978,0.726700128014284,-2.14504984252545,-0.996576108488127,-0.475654632058739,-0.0304088471379575,0.663500537915414,19293.2513746611,1.00023080502898,5
"446","z[34]",-0.561603557737672,0.00528065728167743,0.734431748252429,-2.16390053650983,-1.02815082376864,-0.485688941982758,-0.0330301902222298,0.678728870764179,19343.1375476079,0.999961947343566,5
"447","z[35]",-0.552889679108222,0.00523508269597006,0.722834321627294,-2.13424135958625,-1.0092130117429,-0.483367725475871,-0.0311892265374772,0.66915020786513,19064.72030958,0.99993396258603,5
"448","z[36]",-0.552804042554808,0.00525359045205715,0.719039276276877,-2.12754463002043,-1.00261762408768,-0.483677938729117,-0.040066607067361,0.669736771566034,18732.3731020085,0.99997214904099,5
"449","z[37]",-0.547541976505622,0.00523178540025631,0.717726125553225,-2.11952933598383,-1.00371437364948,-0.470102079437487,-0.0363200553962689,0.654848031652038,18819.9154018339,1.00026463317088,5
"450","z[38]",0.498908813718859,0.00377412542327894,0.4437110546563,-0.345338704262704,0.21536956120673,0.482772695290754,0.764255363214421,1.42800728793918,13821.9029851121,1.00038800329175,5
"451","gamma[1]",0.0565389242593845,0.000305132195685252,0.0489249834116097,0.00250229392299256,0.0202769956471203,0.0430008608834602,0.0792162011319029,0.183740390042433,25709.0071964642,1.00000688196743,5
"452","gamma[2]",0.0087796461622892,0.000139304478860332,0.0195020959155872,1.91613591178496e-14,1.60893597196024e-05,0.000889053307492979,0.0077474598141314,0.0687338599521401,19598.9324612045,0.999932237009215,5
"453","gamma[3]",0.00933395128343338,0.000154503626768239,0.020666376120369,3.18973525372276e-14,1.98608273969533e-05,0.000993458625516437,0.00862716319835326,0.0697932357617499,17891.6873937689,0.999974524458012,5
"454","gamma[4]",0.0549228395775015,0.000295416504879097,0.0474618341728329,0.00243403589658616,0.0197014359202816,0.0419095539117645,0.0769008746755965,0.178122526522911,25811.8732585105,1.00009988547619,5
"455","gamma[5]",0.0089545604922016,0.00013810713830865,0.019050550264726,8.01291765942481e-14,1.68619226138976e-05,0.000898725709933308,0.00833574475293778,0.0652474740839276,19027.5466880924,1.00005950828372,5
